song,tot_laudness_mean,tot_laudness_std,SONE_mean0,SONE_mean1,SONE_mean2,SONE_mean3,SONE_mean4,SONE_mean5,SONE_mean6,SONE_mean7,SONE_mean8,SONE_mean9,SONE_mean10,SONE_mean11,SONE_mean12,SONE_mean13,SONE_mean14,SONE_mean15,SONE_mean16,SONE_mean17,SONE_mean18,SONE_mean19,SONE_mean20,SONE_mean21,SONE_mean22,SONE_mean23,SONE_std0,SONE_std1,SONE_std2,SONE_std3,SONE_std4,SONE_std5,SONE_std6,SONE_std7,SONE_std8,SONE_std9,SONE_std10,SONE_std11,SONE_std12,SONE_std13,SONE_std14,SONE_std15,SONE_std16,SONE_std17,SONE_std18,SONE_std19,SONE_std20,SONE_std21,SONE_std22,SONE_std23
1187.mp3,0.07700100022654818,0.0780289888536546,[0.00511329,0.01056117,0.01724962,0.01150472,0.0061681,0.02721384,0.00545365,0.00699278,0.01577095,0.01107725,0.01799467,0.01798255,0.01517103,0.00874002,0.00824138,0.0064339,0.00472778,0.00579808,0.00651872,0.00615879,0.00527725,0.00547296,0.00454065,0.00360684],[0.00511329,0.01056117,0.01724962,0.01150472,0.0061681,0.02721384,0.00545365,0.00699278,0.01577095,0.01107725,0.01799467,0.01798255,0.01517103,0.00874002,0.00824138,0.0064339,0.00472778,0.00579808,0.00651872,0.00615879,0.00527725,0.00547296,0.00454065,0.00360684]
1188.mp3,0.09955573231592886,0.0415357238081115,[4.07911951e-05,1.71484743e-03,7.96623617e-03,1.47786209e-02,3.16016757e-02,5.58622358e-02,1.73838992e-02,2.72763090e-02,1.89601023e-02,2.39791881e-02,5.97479106e-03,1.04031645e-02,9.21240131e-03,8.43480046e-04,7.90271752e-03,4.05944622e-03,4.23074101e-03,1.87549998e-03,6.42062925e-04,1.81498511e-04,7.36156797e-05,3.55024641e-06,1.11451209e-06,2.57609488e-06],[4.07911951e-05,1.71484743e-03,7.96623617e-03,1.47786209e-02,3.16016757e-02,5.58622358e-02,1.73838992e-02,2.72763090e-02,1.89601023e-02,2.39791881e-02,5.97479106e-03,1.04031645e-02,9.21240131e-03,8.43480046e-04,7.90271752e-03,4.05944622e-03,4.23074101e-03,1.87549998e-03,6.42062925e-04,1.81498511e-04,7.36156797e-05,3.55024641e-06,1.11451209e-06,2.57609488e-06]
1189.mp3,0.0808130835134565,0.04575842104263365,[1.02890056e-03,1.15026728e-02,2.01172850e-02,2.75298194e-02,3.10443914e-02,3.83010660e-02,1.72208326e-02,2.14787486e-02,7.53866338e-03,6.31656008e-03,7.51054357e-03,6.09515932e-03,9.16039532e-03,1.38579693e-03,6.33083674e-03,3.13775630e-03,2.42804985e-03,1.70283532e-03,6.58547127e-04,1.42449490e-04,5.34473099e-05,4.40756586e-06,5.11380711e-07,7.89084667e-07],[1.02890056e-03,1.15026728e-02,2.01172850e-02,2.75298194e-02,3.10443914e-02,3.83010660e-02,1.72208326e-02,2.14787486e-02,7.53866338e-03,6.31656008e-03,7.51054357e-03,6.09515932e-03,9.16039532e-03,1.38579693e-03,6.33083674e-03,3.13775630e-03,2.42804985e-03,1.70283532e-03,6.58547127e-04,1.42449490e-04,5.34473099e-05,4.40756586e-06,5.11380711e-07,7.89084667e-07]
1190.mp3,0.08134754592880748,0.04333912136683389,[9.40283902e-04,1.53888620e-02,1.96185548e-02,3.75127620e-02,3.00035979e-02,2.38415945e-02,1.60467022e-02,2.24498928e-02,1.72611744e-02,1.68739660e-02,6.13921766e-03,4.42130862e-03,8.69205207e-03,3.05726100e-03,2.20321570e-03,7.27619426e-04,1.46864770e-04,4.38073441e-05,9.38322675e-07,1.96774630e-07,7.03214652e-09,7.91286442e-08,4.05261139e-07,1.52730069e-06],[9.40283902e-04,1.53888620e-02,1.96185548e-02,3.75127620e-02,3.00035979e-02,2.38415945e-02,1.60467022e-02,2.24498928e-02,1.72611744e-02,1.68739660e-02,6.13921766e-03,4.42130862e-03,8.69205207e-03,3.05726100e-03,2.20321570e-03,7.27619426e-04,1.46864770e-04,4.38073441e-05,9.38322675e-07,1.96774630e-07,7.03214652e-09,7.91286442e-08,4.05261139e-07,1.52730069e-06]
1191.mp3,0.10490373226004793,0.045685577470889104,[4.40080020e-02,2.15361543e-02,2.48537083e-02,4.13405442e-02,1.43813552e-02,1.80127281e-02,3.28644748e-02,3.68081594e-02,4.95525580e-03,9.07798655e-03,7.84510657e-03,1.00029426e-02,1.16869938e-02,2.83711624e-03,1.88243721e-03,2.84329438e-04,1.81561140e-04,2.09113008e-05,1.37032701e-06,3.33099805e-07,4.76133519e-08,2.23466022e-07,1.05782797e-06,2.57407939e-06],[4.40080020e-02,2.15361543e-02,2.48537083e-02,4.13405442e-02,1.43813552e-02,1.80127281e-02,3.28644748e-02,3.68081594e-02,4.95525580e-03,9.07798655e-03,7.84510657e-03,1.00029426e-02,1.16869938e-02,2.83711624e-03,1.88243721e-03,2.84329438e-04,1.81561140e-04,2.09113008e-05,1.37032701e-06,3.33099805e-07,4.76133519e-08,2.23466022e-07,1.05782797e-06,2.57407939e-06]
1192.mp3,0.13530052471652637,0.03587263005945261,[0.06543381,0.07753677,0.07821076,0.05836169,0.0185622,0.02511557,0.01627991,0.00626485,0.00764454,0.0021532,0.00262816,0.0020012,0.00115388,0.00153228,0.00057019,0.00019743,0.00014383,0.00016746,0.00037143,0.00011524,0.00016085,0.00020599,0.00028291,0.00027787],[0.06543381,0.07753677,0.07821076,0.05836169,0.0185622,0.02511557,0.01627991,0.00626485,0.00764454,0.0021532,0.00262816,0.0020012,0.00115388,0.00153228,0.00057019,0.00019743,0.00014383,0.00016746,0.00037143,0.00011524,0.00016085,0.00020599,0.00028291,0.00027787]
1193.mp3,0.10374782437334429,0.05652585136392981,[0.01102396,0.05586489,0.04150635,0.0241971,0.01478575,0.02848284,0.00788733,0.01352753,0.00908401,0.00646295,0.00608589,0.0034658,0.00275333,0.00198113,0.00271603,0.00241514,0.00237388,0.00396216,0.00691914,0.00838402,0.00645564,0.00372991,0.0012758,0.00025396],[0.01102396,0.05586489,0.04150635,0.0241971,0.01478575,0.02848284,0.00788733,0.01352753,0.00908401,0.00646295,0.00608589,0.0034658,0.00275333,0.00198113,0.00271603,0.00241514,0.00237388,0.00396216,0.00691914,0.00838402,0.00645564,0.00372991,0.0012758,0.00025396]
1194.mp3,0.0844317898971715,0.04678576140196454,[3.84808632e-02,5.17631453e-02,4.16418581e-02,3.15757745e-02,8.60980397e-03,1.19222814e-02,5.94690721e-03,2.42205026e-03,2.64066046e-03,7.66971760e-04,8.92801941e-04,4.10941100e-04,4.28648041e-04,4.40497627e-04,3.87853775e-04,2.94744643e-04,2.22850459e-04,1.06289535e-04,1.21537679e-04,5.01072080e-05,8.87436003e-05,1.93940368e-04,2.91685845e-04,2.30861860e-04],[3.84808632e-02,5.17631453e-02,4.16418581e-02,3.15757745e-02,8.60980397e-03,1.19222814e-02,5.94690721e-03,2.42205026e-03,2.64066046e-03,7.66971760e-04,8.92801941e-04,4.10941100e-04,4.28648041e-04,4.40497627e-04,3.87853775e-04,2.94744643e-04,2.22850459e-04,1.06289535e-04,1.21537679e-04,5.01072080e-05,8.87436003e-05,1.93940368e-04,2.91685845e-04,2.30861860e-04]
1195.mp3,0.08689282684356418,0.06740402206442976,[0.00957528,0.01365776,0.02243247,0.03826642,0.01988643,0.02308729,0.02166074,0.01601032,0.01171541,0.01016649,0.00704094,0.00469356,0.00621389,0.00525037,0.00557647,0.00535712,0.00451022,0.00930927,0.00876572,0.00697337,0.00860543,0.00527292,0.00382923,0.00204939],[0.00957528,0.01365776,0.02243247,0.03826642,0.01988643,0.02308729,0.02166074,0.01601032,0.01171541,0.01016649,0.00704094,0.00469356,0.00621389,0.00525037,0.00557647,0.00535712,0.00451022,0.00930927,0.00876572,0.00697337,0.00860543,0.00527292,0.00382923,0.00204939]
1196.mp3,0.053433641624809194,0.0550963967252546,[7.78066603e-03,3.88379049e-02,2.02720217e-02,1.51889302e-02,7.66907733e-03,7.75829818e-03,5.05314836e-03,2.27465352e-03,1.14379627e-03,1.36547182e-03,5.12635649e-04,2.96851652e-04,6.04362648e-04,3.23349950e-04,3.19076703e-04,3.31342739e-04,1.97069758e-04,1.46714158e-04,9.30258779e-05,2.06935149e-04,8.50104803e-05,6.15068607e-05,4.55504932e-05,1.42244536e-05],[7.78066603e-03,3.88379049e-02,2.02720217e-02,1.51889302e-02,7.66907733e-03,7.75829818e-03,5.05314836e-03,2.27465352e-03,1.14379627e-03,1.36547182e-03,5.12635649e-04,2.96851652e-04,6.04362648e-04,3.23349950e-04,3.19076703e-04,3.31342739e-04,1.97069758e-04,1.46714158e-04,9.30258779e-05,2.06935149e-04,8.50104803e-05,6.15068607e-05,4.55504932e-05,1.42244536e-05]
1197.mp3,0.07060612400918503,0.054281269638112105,[3.11812139e-04,4.73606673e-05,3.94098321e-06,5.33814092e-05,9.17030925e-04,4.20289719e-03,4.27094417e-03,4.04483686e-03,1.24417589e-02,1.51381716e-02,3.24522491e-02,2.55698334e-03,1.13290642e-02,1.75294312e-02,9.59573581e-03,7.45820305e-03,8.94956007e-03,5.86295723e-03,3.16234457e-03,1.63380584e-03,6.44008370e-04,5.62543272e-04,2.95955219e-04,2.55563219e-04],[3.11812139e-04,4.73606673e-05,3.94098321e-06,5.33814092e-05,9.17030925e-04,4.20289719e-03,4.27094417e-03,4.04483686e-03,1.24417589e-02,1.51381716e-02,3.24522491e-02,2.55698334e-03,1.13290642e-02,1.75294312e-02,9.59573581e-03,7.45820305e-03,8.94956007e-03,5.86295723e-03,3.16234457e-03,1.63380584e-03,6.44008370e-04,5.62543272e-04,2.95955219e-04,2.55563219e-04]
1198.mp3,0.07612280143938549,0.050598945635977756,[1.88108563e-02,2.86877961e-02,3.86743627e-02,3.11503223e-02,1.05176199e-02,2.56103736e-02,6.74445937e-03,1.44381038e-02,3.87648732e-03,3.12227656e-03,2.18087975e-03,3.65378368e-04,1.53512972e-03,9.25625451e-05,9.48474928e-05,3.37648029e-05,1.45851339e-05,1.09382661e-06,1.39374215e-06,1.10526029e-06,1.21946559e-06,3.27305945e-06,6.74015646e-06,1.37396600e-05],[1.88108563e-02,2.86877961e-02,3.86743627e-02,3.11503223e-02,1.05176199e-02,2.56103736e-02,6.74445937e-03,1.44381038e-02,3.87648732e-03,3.12227656e-03,2.18087975e-03,3.65378368e-04,1.53512972e-03,9.25625451e-05,9.48474928e-05,3.37648029e-05,1.45851339e-05,1.09382661e-06,1.39374215e-06,1.10526029e-06,1.21946559e-06,3.27305945e-06,6.74015646e-06,1.37396600e-05]
1199.mp3,0.14103526915563028,0.06319595464733038,[0.07000982,0.04992539,0.03008544,0.03567407,0.02805276,0.0367841,0.03471562,0.01617649,0.01424819,0.01311147,0.01323128,0.00715152,0.01275755,0.00536829,0.00767966,0.00774957,0.00718393,0.00442071,0.00502139,0.00288477,0.00310802,0.00212708,0.0045139,0.00180086],[0.07000982,0.04992539,0.03008544,0.03567407,0.02805276,0.0367841,0.03471562,0.01617649,0.01424819,0.01311147,0.01323128,0.00715152,0.01275755,0.00536829,0.00767966,0.00774957,0.00718393,0.00442071,0.00502139,0.00288477,0.00310802,0.00212708,0.0045139,0.00180086]
1200.mp3,0.11446621289192334,0.03536704894474058,[1.42997403e-02,6.26255077e-02,6.22700510e-02,1.77262904e-02,1.13349455e-02,1.23917763e-02,8.07202219e-03,1.37342521e-02,3.13587535e-03,7.29881786e-03,1.04801066e-02,7.88735377e-03,1.47132748e-02,8.05826769e-03,6.27423668e-03,1.42177329e-03,5.76264926e-05,4.64482347e-05,7.89039511e-07,3.71568441e-06,6.18822092e-07,2.08047755e-06,6.11329387e-06,9.91463604e-06],[1.42997403e-02,6.26255077e-02,6.22700510e-02,1.77262904e-02,1.13349455e-02,1.23917763e-02,8.07202219e-03,1.37342521e-02,3.13587535e-03,7.29881786e-03,1.04801066e-02,7.88735377e-03,1.47132748e-02,8.05826769e-03,6.27423668e-03,1.42177329e-03,5.76264926e-05,4.64482347e-05,7.89039511e-07,3.71568441e-06,6.18822092e-07,2.08047755e-06,6.11329387e-06,9.91463604e-06]
1201.mp3,0.1701957723118185,0.067276885094009,[0.02751761,0.05035413,0.03744378,0.03668248,0.01657188,0.03955537,0.0329095,0.02062911,0.02091552,0.01138792,0.01985596,0.01964172,0.01923265,0.01383362,0.01909955,0.02725757,0.03086897,0.0425023,0.03689751,0.03188561,0.03446411,0.0297162,0.02779911,0.02466785],[0.02751761,0.05035413,0.03744378,0.03668248,0.01657188,0.03955537,0.0329095,0.02062911,0.02091552,0.01138792,0.01985596,0.01964172,0.01923265,0.01383362,0.01909955,0.02725757,0.03086897,0.0425023,0.03689751,0.03188561,0.03446411,0.0297162,0.02779911,0.02466785]
1202.mp3,0.0851169732581346,0.059870949633886776,[1.15798047e-04,4.27083306e-03,1.94994795e-02,4.82534499e-02,2.55249878e-02,1.83513463e-02,1.99951572e-02,1.65282037e-02,1.61539605e-02,1.29707551e-02,1.42379063e-02,1.12194645e-02,1.16873052e-02,7.69824402e-03,1.03003600e-02,5.62284926e-03,2.51951029e-03,4.85934214e-04,3.79384065e-04,2.13028057e-04,1.55547467e-04,1.01426892e-04,5.17524273e-05,1.87617135e-05],[1.15798047e-04,4.27083306e-03,1.94994795e-02,4.82534499e-02,2.55249878e-02,1.83513463e-02,1.99951572e-02,1.65282037e-02,1.61539605e-02,1.29707551e-02,1.42379063e-02,1.12194645e-02,1.16873052e-02,7.69824402e-03,1.03003600e-02,5.62284926e-03,2.51951029e-03,4.85934214e-04,3.79384065e-04,2.13028057e-04,1.55547467e-04,1.01426892e-04,5.17524273e-05,1.87617135e-05]
1203.mp3,0.1686529234225981,0.03222322061116131,[7.97060267e-06,1.93244847e-03,1.31577180e-02,5.33254445e-02,3.79507554e-02,7.30467121e-02,4.37016359e-02,7.23945431e-02,3.36243711e-02,2.98355620e-02,3.43064933e-02,3.40178088e-02,3.69688565e-02,2.99521396e-02,3.04602118e-02,4.08970247e-02,2.15483935e-02,1.36362777e-05,1.22555602e-06,7.93100765e-07,6.24430153e-07,1.41946611e-06,3.87884497e-06,1.14284336e-05],[7.97060267e-06,1.93244847e-03,1.31577180e-02,5.33254445e-02,3.79507554e-02,7.30467121e-02,4.37016359e-02,7.23945431e-02,3.36243711e-02,2.98355620e-02,3.43064933e-02,3.40178088e-02,3.69688565e-02,2.99521396e-02,3.04602118e-02,4.08970247e-02,2.15483935e-02,1.36362777e-05,1.22555602e-06,7.93100765e-07,6.24430153e-07,1.41946611e-06,3.87884497e-06,1.14284336e-05]
1204.mp3,0.18672163946355744,0.05679628940243665,[0.0610093,0.05051914,0.04053213,0.03543414,0.01790411,0.03762039,0.02914018,0.03218242,0.02796263,0.01998286,0.02419365,0.02267539,0.03650096,0.02419044,0.03765394,0.03972264,0.03503321,0.0370099,0.03128112,0.03157753,0.02832,0.03059714,0.02595138,0.02196808],[0.0610093,0.05051914,0.04053213,0.03543414,0.01790411,0.03762039,0.02914018,0.03218242,0.02796263,0.01998286,0.02419365,0.02267539,0.03650096,0.02419044,0.03765394,0.03972264,0.03503321,0.0370099,0.03128112,0.03157753,0.02832,0.03059714,0.02595138,0.02196808]
1205.mp3,0.1733419765635723,0.051392253128918146,[0.04898935,0.05107449,0.03388688,0.05183675,0.03088095,0.03454356,0.02847996,0.02882571,0.02672246,0.0217353,0.02695766,0.02216387,0.03358027,0.03281003,0.03308099,0.03035799,0.0267076,0.02313953,0.02242727,0.02119394,0.01672853,0.01557144,0.01239036,0.00793915],[0.04898935,0.05107449,0.03388688,0.05183675,0.03088095,0.03454356,0.02847996,0.02882571,0.02672246,0.0217353,0.02695766,0.02216387,0.03358027,0.03281003,0.03308099,0.03035799,0.0267076,0.02313953,0.02242727,0.02119394,0.01672853,0.01557144,0.01239036,0.00793915]
1206.mp3,0.17738029105548378,0.03609609733219332,[0.04422863,0.0326879,0.02757173,0.03295005,0.0123304,0.02353199,0.03699377,0.03628345,0.03042408,0.01673641,0.0233657,0.02225888,0.0219404,0.0227097,0.03818232,0.02592849,0.0240882,0.0281751,0.03571871,0.0402717,0.03687024,0.03799357,0.02841184,0.01059993],[0.04422863,0.0326879,0.02757173,0.03295005,0.0123304,0.02353199,0.03699377,0.03628345,0.03042408,0.01673641,0.0233657,0.02225888,0.0219404,0.0227097,0.03818232,0.02592849,0.0240882,0.0281751,0.03571871,0.0402717,0.03687024,0.03799357,0.02841184,0.01059993]
1207.mp3,0.09283351548020359,0.05899500414176248,[0.00050025,0.00281628,0.01042298,0.0399623,0.0142025,0.0229806,0.0191919,0.01087405,0.01637244,0.01257604,0.01383969,0.01256266,0.00598814,0.00776509,0.01125706,0.01716409,0.01820904,0.01508997,0.00636801,0.00802483,0.01183612,0.0095959,0.00710271,0.00401918],[0.00050025,0.00281628,0.01042298,0.0399623,0.0142025,0.0229806,0.0191919,0.01087405,0.01637244,0.01257604,0.01383969,0.01256266,0.00598814,0.00776509,0.01125706,0.01716409,0.01820904,0.01508997,0.00636801,0.00802483,0.01183612,0.0095959,0.00710271,0.00401918]
1208.mp3,0.15423120938365817,0.03967611879783309,[0.06405797,0.06421713,0.06053424,0.05435306,0.02644399,0.03831905,0.02062623,0.02015378,0.01931267,0.01230902,0.01594883,0.01268899,0.01424263,0.01024418,0.0103974,0.00968996,0.00944886,0.01053071,0.0097774,0.00747951,0.00915405,0.01088333,0.01145164,0.01066046],[0.06405797,0.06421713,0.06053424,0.05435306,0.02644399,0.03831905,0.02062623,0.02015378,0.01931267,0.01230902,0.01594883,0.01268899,0.01424263,0.01024418,0.0103974,0.00968996,0.00944886,0.01053071,0.0097774,0.00747951,0.00915405,0.01088333,0.01145164,0.01066046]
1209.mp3,0.1254428926703779,0.038365028512339895,[7.48947110e-06,1.44336000e-04,1.66769613e-02,5.53388511e-02,2.95147835e-02,4.54504735e-02,2.20602876e-02,4.61214355e-02,3.34373727e-02,2.26625321e-02,1.96014056e-02,1.50754063e-02,2.25891376e-02,1.38792728e-02,1.89781285e-02,2.47164923e-02,1.05452137e-02,8.10353588e-07,4.21685577e-07,3.32957657e-07,2.88183662e-07,8.99192549e-07,1.99370275e-06,4.62152553e-06],[7.48947110e-06,1.44336000e-04,1.66769613e-02,5.53388511e-02,2.95147835e-02,4.54504735e-02,2.20602876e-02,4.61214355e-02,3.34373727e-02,2.26625321e-02,1.96014056e-02,1.50754063e-02,2.25891376e-02,1.38792728e-02,1.89781285e-02,2.47164923e-02,1.05452137e-02,8.10353588e-07,4.21685577e-07,3.32957657e-07,2.88183662e-07,8.99192549e-07,1.99370275e-06,4.62152553e-06]
1210.mp3,0.10097310101615212,0.03707793516583322,[5.09923924e-03,3.77663903e-02,5.91355422e-02,6.28998041e-02,1.90014220e-02,2.19777841e-02,9.77589261e-03,6.81084206e-03,3.14327529e-03,2.16302645e-03,1.34026981e-03,1.52881702e-03,1.70029727e-03,2.34818542e-04,2.84329237e-04,3.55198263e-04,2.91807777e-04,8.82080148e-04,7.90203292e-04,4.65715029e-04,3.97854759e-04,1.55404309e-04,2.72800982e-04,5.33023399e-06],[5.09923924e-03,3.77663903e-02,5.91355422e-02,6.28998041e-02,1.90014220e-02,2.19777841e-02,9.77589261e-03,6.81084206e-03,3.14327529e-03,2.16302645e-03,1.34026981e-03,1.52881702e-03,1.70029727e-03,2.34818542e-04,2.84329237e-04,3.55198263e-04,2.91807777e-04,8.82080148e-04,7.90203292e-04,4.65715029e-04,3.97854759e-04,1.55404309e-04,2.72800982e-04,5.33023399e-06]
1211.mp3,0.16100493790414963,0.0434411764954654,[0.05900048,0.04577049,0.04253467,0.05009848,0.02480654,0.03796507,0.02305593,0.03286391,0.02250794,0.01981458,0.02712327,0.02210309,0.02280812,0.01725055,0.0315685,0.01695686,0.01143353,0.01411191,0.01252195,0.01182626,0.01201668,0.0154839,0.01639873,0.0160716,],[0.05900048,0.04577049,0.04253467,0.05009848,0.02480654,0.03796507,0.02305593,0.03286391,0.02250794,0.01981458,0.02712327,0.02210309,0.02280812,0.01725055,0.0315685,0.01695686,0.01143353,0.01411191,0.01252195,0.01182626,0.01201668,0.0154839,0.01639873,0.0160716,]
1212.mp3,0.0857706947623851,0.05221836895802421,[0.0209969,0.02432788,0.01881537,0.05165238,0.01364368,0.01223578,0.0109669,0.01324987,0.00489425,0.0054163,0.00349038,0.00155413,0.00224046,0.00101371,0.00133343,0.00146172,0.00158552,0.00132488,0.00339755,0.00303532,0.00103456,0.00179205,0.00136706,0.00112056],[0.0209969,0.02432788,0.01881537,0.05165238,0.01364368,0.01223578,0.0109669,0.01324987,0.00489425,0.0054163,0.00349038,0.00155413,0.00224046,0.00101371,0.00133343,0.00146172,0.00158552,0.00132488,0.00339755,0.00303532,0.00103456,0.00179205,0.00136706,0.00112056]
1213.mp3,0.11379132824448245,0.039089346496295134,[3.86285011e-03,2.52574644e-02,5.82575088e-02,6.38270144e-02,3.19043264e-02,3.50191246e-02,2.05225822e-02,1.60309290e-02,1.14711724e-02,6.61623731e-03,8.20255430e-03,7.02614597e-03,7.07930384e-03,2.91397448e-03,3.23646175e-03,4.80843102e-03,5.16373571e-03,5.35486216e-03,1.85647812e-03,6.99347729e-04,5.43737627e-04,9.22581142e-04,4.02118740e-03,9.07943010e-05],[3.86285011e-03,2.52574644e-02,5.82575088e-02,6.38270144e-02,3.19043264e-02,3.50191246e-02,2.05225822e-02,1.60309290e-02,1.14711724e-02,6.61623731e-03,8.20255430e-03,7.02614597e-03,7.07930384e-03,2.91397448e-03,3.23646175e-03,4.80843102e-03,5.16373571e-03,5.35486216e-03,1.85647812e-03,6.99347729e-04,5.43737627e-04,9.22581142e-04,4.02118740e-03,9.07943010e-05]
1214.mp3,0.15361365213034292,0.05309261971637138,[0.05590459,0.04236061,0.03198055,0.02539814,0.01743934,0.02770217,0.01919796,0.01971358,0.01658987,0.01736742,0.02843682,0.02223635,0.02730002,0.02030698,0.02624419,0.02340465,0.02390214,0.02295949,0.01738296,0.01720799,0.01492806,0.01894715,0.01731713,0.01172441],[0.05590459,0.04236061,0.03198055,0.02539814,0.01743934,0.02770217,0.01919796,0.01971358,0.01658987,0.01736742,0.02843682,0.02223635,0.02730002,0.02030698,0.02624419,0.02340465,0.02390214,0.02295949,0.01738296,0.01720799,0.01492806,0.01894715,0.01731713,0.01172441]
1215.mp3,0.12703668810355107,0.052929936941334625,[0.0481427,0.04460575,0.02677188,0.02958,0.014911,0.02231943,0.01420815,0.02393066,0.02043277,0.01967817,0.01274683,0.01471186,0.01880522,0.01219822,0.01424858,0.01532061,0.01606397,0.01685014,0.01123847,0.00643173,0.00660509,0.00881096,0.01001991,0.00736218],[0.0481427,0.04460575,0.02677188,0.02958,0.014911,0.02231943,0.01420815,0.02393066,0.02043277,0.01967817,0.01274683,0.01471186,0.01880522,0.01219822,0.01424858,0.01532061,0.01606397,0.01685014,0.01123847,0.00643173,0.00660509,0.00881096,0.01001991,0.00736218]
1216.mp3,0.16878961737495152,0.050502287008557904,[0.06947466,0.04554121,0.03585523,0.04651089,0.02805179,0.0310298,0.02685467,0.02795667,0.02282091,0.01618264,0.02010595,0.01398286,0.02863774,0.02198096,0.02008994,0.02227581,0.01951869,0.02627538,0.0219313,0.0173077,0.01413739,0.01443686,0.01562716,0.0101308,],[0.06947466,0.04554121,0.03585523,0.04651089,0.02805179,0.0310298,0.02685467,0.02795667,0.02282091,0.01618264,0.02010595,0.01398286,0.02863774,0.02198096,0.02008994,0.02227581,0.01951869,0.02627538,0.0219313,0.0173077,0.01413739,0.01443686,0.01562716,0.0101308,]
1217.mp3,0.1007076746247251,0.04256327222968034,[0.01690811,0.05036248,0.05501687,0.04874079,0.01257167,0.02157533,0.01708608,0.01270888,0.0030073,0.00175757,0.00150425,0.00189896,0.00094867,0.00025858,0.00023243,0.00049091,0.00080311,0.00105497,0.00059302,0.00058703,0.00037422,0.00057341,0.00047051,0.0001885,],[0.01690811,0.05036248,0.05501687,0.04874079,0.01257167,0.02157533,0.01708608,0.01270888,0.0030073,0.00175757,0.00150425,0.00189896,0.00094867,0.00025858,0.00023243,0.00049091,0.00080311,0.00105497,0.00059302,0.00058703,0.00037422,0.00057341,0.00047051,0.0001885,]
1218.mp3,0.14521478275501407,0.027213672986295522,[5.26073353e-06,1.24582536e-03,1.48785824e-02,3.06343773e-02,3.77203857e-02,5.64721465e-02,4.68092503e-02,4.57700648e-02,2.41623859e-02,3.08270944e-02,2.89528017e-02,3.13535505e-02,4.27881937e-02,2.32646357e-02,2.84986611e-02,4.64856370e-02,1.83093407e-02,3.09497806e-06,1.14519652e-07,3.90851952e-08,9.04441685e-08,1.31067216e-06,1.24285628e-06,2.80459724e-06],[5.26073353e-06,1.24582536e-03,1.48785824e-02,3.06343773e-02,3.77203857e-02,5.64721465e-02,4.68092503e-02,4.57700648e-02,2.41623859e-02,3.08270944e-02,2.89528017e-02,3.13535505e-02,4.27881937e-02,2.32646357e-02,2.84986611e-02,4.64856370e-02,1.83093407e-02,3.09497806e-06,1.14519652e-07,3.90851952e-08,9.04441685e-08,1.31067216e-06,1.24285628e-06,2.80459724e-06]
1219.mp3,0.10736130512878655,0.043704764370181004,[1.29738690e-02,3.34076937e-02,6.66836712e-02,4.65232510e-02,1.71784225e-02,2.34207745e-02,1.70512416e-02,1.37974822e-02,6.80156444e-03,5.07469477e-03,4.91405062e-03,5.89683278e-03,3.71833910e-03,1.44325354e-03,1.15051698e-03,1.05477214e-03,1.21453494e-03,8.22588973e-04,6.81210123e-04,1.17258026e-03,5.28655292e-04,4.33558957e-04,3.05740832e-04,7.23075600e-06],[1.29738690e-02,3.34076937e-02,6.66836712e-02,4.65232510e-02,1.71784225e-02,2.34207745e-02,1.70512416e-02,1.37974822e-02,6.80156444e-03,5.07469477e-03,4.91405062e-03,5.89683278e-03,3.71833910e-03,1.44325354e-03,1.15051698e-03,1.05477214e-03,1.21453494e-03,8.22588973e-04,6.81210123e-04,1.17258026e-03,5.28655292e-04,4.33558957e-04,3.05740832e-04,7.23075600e-06]
