song,rolloff_mean,rolloff_std,zero_crossing_rate_mean,zero_crossing_rate_std,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_mean,spectral_bandwidth_std,onset_mean,onset_std,tempo,mfcc1_mean,mfcc1_std,mfcc2_mean,mfcc2_std,mfcc3_mean,mfcc3_std,mfcc4_mean,mfcc4_std,mfcc5_mean,mfcc5_std,mfcc6_mean,mfcc6_std,mfcc7_mean,mfcc7_std,mfcc8_mean,mfcc_std,mfcc9_mean,mfcc9_std,mfcc10_mean,mfcc10_std,mfcc11_mean,mfcc11_std,mfcc12_mean,mfcc12_std,mfcc13_mean,mfcc13_std,tot_loudness_mean,tot_loudness_std,SONE_mean0,SONE_mean1,SONE_mean2,SONE_mean3,SONE_mean4,SONE_mean5,SONE_mean6,SONE_mean7,SONE_mean8,SONE_mean9,SONE_mean10,SONE_mean11,SONE_mean12,SONE_mean13,SONE_mean14,SONE_mean15,SONE_mean16,SONE_mean17,SONE_mean18,SONE_mean19,SONE_mean20,SONE_mean21,SONE_mean22,SONE_mean23,SONE_std0,SONE_std1,SONE_std2,SONE_std3,SONE_std4,SONE_std5,SONE_std6,SONE_std7,SONE_std8,SONE_std9,SONE_std10,SONE_std11,SONE_std12,SONE_std13,SONE_std14,SONE_std15,SONE_std16,SONE_std17,SONE_std18,SONE_std19,SONE_std20,SONE_std21,SONE_std22,SONE_std23, valence_mean, valence_std, arousal_mean, arousal_std
897,1315.751432,2364.489747,0.019492228,0.040082181,788.3262969,1129.945762,1303.902028,1084.506318,1.319157438,2.679074989,109.9567819,-342.6569703,88.70291741,142.3529702,61.73513951,59.81303682,33.06096407,22.06748062,29.51979392,8.084057653,19.50455925,5.876989672,14.24451441,2.084513578,11.77161888,3.760740347,9.885501605,3.116622422,8.401622462,2.924641927,6.898489834,1.922358974,6.320700265,0.3404694,5.747527142,-1.453014691,5.456172902,0.097069359,0.089734802,0.052286,0.04218517,0.03023674,0.02965466,0.01639056,0.01625251,0.01349559,0.01701402,0.01148795,0.00676171,0.00590221,0.00432853,0.00447463,0.00298844,0.00298133,0.00243765,0.00195978,0.00201231,0.00195313,0.00186773,0.00186404,0.00213338,0.00197364,0.00163065,0.052286,0.04218517,0.03023674,0.02965466,0.01639056,0.01625251,0.01349559,0.01701402,0.01148795,0.00676171,0.00590221,0.00432853,0.00447463,0.00298844,0.00298133,0.00243765,0.00195978,0.00201231,0.00195313,0.00186773,0.00186404,0.00213338,0.00197364,0.00163065,4.9,1.37,4.3,1.35
898,5842.875625,2725.196016,0.07195093,0.035964917,2800.757049,1120.280709,3075.901047,1025.302741,1.194116448,0.823051514,114.84375,-95.11370319,72.00313365,148.6003887,38.33269779,-50.11334116,24.58167357,38.69838888,25.64081,1.721245831,20.05963748,38.27128783,16.84124168,-10.73666595,9.722557119,17.73347757,10.83992126,-10.92944342,8.703331818,3.992864131,11.51226992,-8.86366686,7.551925619,2.242781519,7.278715477,-4.649222064,5.865936945,0.34229294,0.093463306,0.0895968,0.08943181,0.09436806,0.08343872,0.03818157,0.04100527,0.03271988,0.03389379,0.03570675,0.04756634,0.06442754,0.06373963,0.07313333,0.06954541,0.09121972,0.07252497,0.06535577,0.07070908,0.05935293,0.05410446,0.05621886,0.06207658,0.05767707,0.05314239,0.0895968,0.08943181,0.09436806,0.08343872,0.03818157,0.04100527,0.03271988,0.03389379,0.03570675,0.04756634,0.06442754,0.06373963,0.07313333,0.06954541,0.09121972,0.07252497,0.06535577,0.07070908,0.05935293,0.05410446,0.05621886,0.06207658,0.05767707,0.05314239,6.4,1.91,5.5,1.91
899,2206.378924,515.2657918,0.03630451,0.010938717,1133.428603,271.4080136,1038.052386,156.8907036,1.065922975,0.915431361,123.046875,-272.5995565,32.18292418,192.6260214,17.92873279,-29.26002044,15.13756621,-28.06488315,10.34780483,13.65263112,10.79402889,-18.93637003,10.06062845,-29.10702846,6.982725147,-13.34514007,7.152374968,-13.00399888,8.388426208,-17.17081676,7.17244373,-22.27657176,7.806377801,-18.85616663,8.733526532,-4.296811825,9.323815828,0.139760374,0.048701317,5.53E-05,9.29E-03,3.83E-02,5.81E-02,3.89E-02,4.87E-02,3.89E-02,3.28E-02,2.58E-02,2.56E-02,2.46E-02,1.27E-02,1.69E-02,8.31E-03,3.50E-02,1.94E-02,4.77E-03,3.58E-03,1.91E-03,6.08E-05,3.22E-06,4.59E-06,8.30E-06,1.93E-05,5.53E-05,9.29E-03,3.83E-02,5.81E-02,3.89E-02,4.87E-02,3.89E-02,3.28E-02,2.58E-02,2.56E-02,2.46E-02,1.27E-02,1.69E-02,8.31E-03,3.50E-02,1.94E-02,4.77E-03,3.58E-03,1.91E-03,6.08E-05,3.22E-06,4.59E-06,8.30E-06,1.93E-05,5.3,1.79,6.3,1.55
902,6087.561884,3019.847812,0.044260519,0.045454248,2674.603289,1289.105169,3545.335254,711.9934394,1.517190909,1.007319514,139.6748311,-65.14321302,49.98875017,142.5237361,28.04139723,-13.89735634,15.84034849,49.3252341,17.4441021,-16.27607999,14.79064121,37.64342421,12.58204277,-16.69271108,10.8560052,14.80776825,12.48836986,-3.244974884,10.11842731,15.06349592,8.936518997,-4.544096765,9.069789841,5.576537557,8.662107587,5.570486168,8.277340722,0.459304083,0.105925979,0.22035434,0.10303881,0.08158555,0.09795176,0.06626608,0.07556416,0.06208498,0.06629383,0.05148466,0.04457314,0.04616222,0.04503257,0.04813974,0.05237578,0.06832994,0.0571144,0.04827073,0.04992062,0.06088431,0.06967582,0.08018112,0.08123584,0.09265339,0.0720646,0.22035434,0.10303881,0.08158555,0.09795176,0.06626608,0.07556416,0.06208498,0.06629383,0.05148466,0.04457314,0.04616222,0.04503257,0.04813974,0.05237578,0.06832994,0.0571144,0.04827073,0.04992062,0.06088431,0.06967582,0.08018112,0.08123584,0.09265339,0.0720646,7,0.77,3.3,1.55
903,4322.97233,1130.251576,0.05938653,0.01946618,2170.824115,550.9357369,2401.542625,432.9893873,1.245289459,0.809932935,117.4538352,-157.7325175,52.61704244,175.1936297,17.9687866,-58.42629748,14.95688492,43.57897004,14.27628238,-10.75504616,20.02221276,14.41017192,8.444030029,-12.54158547,7.663523208,-1.229396061,7.209699924,1.571208238,8.499037273,-1.481012751,6.195775998,3.104364906,6.122505776,-3.258307707,5.627924905,0.115011784,6.290307916,0.202255185,0.061079454,0.03919663,0.06210588,0.03961183,0.04385292,0.03232177,0.03922191,0.04997981,0.04345986,0.04195625,0.0246016,0.03364526,0.02927225,0.0392883,0.04334865,0.04572037,0.04205193,0.03840483,0.04211689,0.03573146,0.02810598,0.02690946,0.02461214,0.01408368,0.00302234,0.03919663,0.06210588,0.03961183,0.04385292,0.03232177,0.03922191,0.04997981,0.04345986,0.04195625,0.0246016,0.03364526,0.02927225,0.0392883,0.04334865,0.04572037,0.04205193,0.03840483,0.04211689,0.03573146,0.02810598,0.02690946,0.02461214,0.01408368,0.00302234,5.9,1.14,5.6,1.2
904,6748.623454,1869.535065,0.067105843,0.043838719,3014.940793,907.5554585,3542.729909,592.1175101,1.240303327,0.731529586,161.4990234,-122.7207407,38.61181185,137.193496,22.08843039,-26.43937351,13.26218057,57.47126118,14.33636944,-13.13443171,12.95216184,28.42737615,13.12917882,-16.92511263,8.034884869,13.65926451,7.644833506,-11.98685622,7.703608668,9.3529303,8.695678743,-2.96016652,7.852946092,4.253547556,6.645153746,-3.269744251,7.113599297,0.24734332,0.078366781,0.07221927,0.07673826,0.07257232,0.05750554,0.04295205,0.04279331,0.03914029,0.03484784,0.02525545,0.01686814,0.02319714,0.02064076,0.03632307,0.03214357,0.03428874,0.0341556,0.03961969,0.04671098,0.04802245,0.04823317,0.04395543,0.05365354,0.05185545,0.03423333,0.07221927,0.07673826,0.07257232,0.05750554,0.04295205,0.04279331,0.03914029,0.03484784,0.02525545,0.01686814,0.02319714,0.02064076,0.03632307,0.03214357,0.03428874,0.0341556,0.03961969,0.04671098,0.04802245,0.04823317,0.04395543,0.05365354,0.05185545,0.03423333,5.7,1.19,4.2,1.72
908,1500.723366,2037.35106,0.012095338,0.009497732,791.0028306,637.9086328,1706.280783,1001.144307,1.473312384,1.56460798,117.4538352,-269.0852318,62.2478705,197.4987719,26.27673755,42.18437644,24.72652846,23.31931963,15.42415791,16.42785965,17.85632667,30.07364821,15.40459476,-6.888613185,16.00565262,10.37090184,10.8187758,9.058803597,8.792503864,0.283771263,11.01744342,12.88601711,8.092220804,-0.110051825,7.533154127,-2.567174484,6.660826626,0.207515597,0.05605765,0.12702716,0.11358616,0.07735292,0.06496454,0.02806934,0.0250333,0.01902291,0.02531527,0.01056254,0.00607862,0.00816614,0.00535166,0.00731131,0.00570695,0.00493979,0.00344337,0.00282291,0.00232523,0.00137136,0.00034575,0.00201608,0.0116116,0.01065512,0.00421074,0.12702716,0.11358616,0.07735292,0.06496454,0.02806934,0.0250333,0.01902291,0.02531527,0.01056254,0.00607862,0.00816614,0.00535166,0.00731131,0.00570695,0.00493979,0.00344337,0.00282291,0.00232523,0.00137136,0.00034575,0.00201608,0.0116116,0.01065512,0.00421074,5.5,1.12,4.9,1.64
909,5437.303101,2265.607534,0.056409261,0.031777382,2515.677491,952.5602295,3028.122182,796.827291,1.29100854,1.038434538,126.0480183,-162.8762609,108.8821396,144.5752234,34.24890157,-33.48480128,21.54196012,39.4708826,25.48812343,-13.15068462,17.99017446,23.21955373,21.11023678,-5.102222757,13.14928042,12.65388372,11.73362474,1.730346855,10.93218303,7.791833877,9.253611382,-3.924495903,7.780739481,1.436102421,7.974527463,1.81718077,9.251580464,0.234995445,0.121265812,0.07664834,0.0767582,0.06208106,0.05003143,0.0249914,0.03292884,0.03592969,0.0359583,0.03540483,0.03440401,0.03740048,0.02674849,0.03062124,0.02921549,0.04155126,0.03868089,0.02937888,0.03859704,0.03891802,0.03879273,0.03861373,0.0439557,0.03241038,0.02566195,0.07664834,0.0767582,0.06208106,0.05003143,0.0249914,0.03292884,0.03592969,0.0359583,0.03540483,0.03440401,0.03740048,0.02674849,0.03062124,0.02921549,0.04155126,0.03868089,0.02937888,0.03859704,0.03891802,0.03879273,0.03861373,0.0439557,0.03241038,0.02566195,6,1.9,5.5,2.2
910,8196.09624,4084.447104,0.100046338,0.093569973,3817.76349,2001.827641,4001.108205,1197.190427,1.750809358,2.231651398,97.50884434,-123.5449255,93.41138441,115.1339395,47.1928621,-16.98879546,31.12600588,45.31695382,20.7601693,-11.88949692,20.97594145,23.91331046,14.40254444,-19.81081107,13.74627705,20.20429073,13.65892594,-10.35183369,14.47843238,18.75910934,12.71063458,-12.93654748,10.44914204,12.74722971,10.64665091,3.190724243,10.62111096,0.314771354,0.134302729,0.11769486,0.06620369,0.04728747,0.0577208,0.0358297,0.03534376,0.04970612,0.05168568,0.0295348,0.02437911,0.03020278,0.02674329,0.02532859,0.03191897,0.04404041,0.05588129,0.0450009,0.04813875,0.05388707,0.06444727,0.05463913,0.05891622,0.06998136,0.08435774,0.11769486,0.06620369,0.04728747,0.0577208,0.0358297,0.03534376,0.04970612,0.05168568,0.0295348,0.02437911,0.03020278,0.02674329,0.02532859,0.03191897,0.04404041,0.05588129,0.0450009,0.04813875,0.05388707,0.06444727,0.05463913,0.05891622,0.06998136,0.08435774,7,1.55,6.6,1.74
911,3824.678504,1644.122347,0.047823639,0.024997525,1917.626718,721.2805291,2396.357727,636.0735191,1.498633673,1.131102149,92.28515625,-219.7300978,54.99791783,176.5636976,29.5395496,-42.57173555,23.18775165,40.32472744,19.08843769,-1.338578181,17.66036886,17.39849377,13.90145756,-2.982365302,14.13267068,9.881367857,12.47700326,4.495789388,10.07593773,-0.814242797,10.03509915,4.562483471,8.971148655,4.254723865,9.271860517,1.586695637,7.65385416,0.146914602,0.057411732,0.06172743,0.03951166,0.03062227,0.03280872,0.01372516,0.02290876,0.02693415,0.01993417,0.02834532,0.01691784,0.02572514,0.01929649,0.0219514,0.017607,0.02193937,0.02083665,0.02105259,0.02284584,0.0138058,0.01040727,0.01012456,0.00931427,0.00729457,0.00299153,0.06172743,0.03951166,0.03062227,0.03280872,0.01372516,0.02290876,0.02693415,0.01993417,0.02834532,0.01691784,0.02572514,0.01929649,0.0219514,0.017607,0.02193937,0.02083665,0.02105259,0.02284584,0.0138058,0.01040727,0.01012456,0.00931427,0.00729457,0.00299153,7.1,1.22,4,1.48
913,903.7732745,957.7379293,0.00968915,0.007279264,544.3735043,438.306279,1053.393372,433.4015093,1.207327422,1.616379034,112.3471467,-258.7057248,74.64484648,194.0746056,36.02953979,34.11749727,33.88196489,22.9297466,22.48346748,30.9143639,12.15214226,15.42469984,11.24960365,5.426979331,9.837032282,6.510126103,10.9453153,6.95993863,7.862515947,5.645950742,6.598782289,6.918392662,6.491844312,4.966580736,6.143340439,1.928097588,6.006822051,0.236908241,0.089351283,0.14848648,0.11190161,0.07998824,0.06167251,0.03905997,0.03901095,0.02967601,0.0277144,0.01715082,0.01127082,0.01234978,0.01282934,0.01374875,0.01427735,0.01037326,0.00834404,0.00842779,0.00446195,0.00481964,0.00224336,0.00180286,0.00184788,0.00119475,0.00081191,0.14848648,0.11190161,0.07998824,0.06167251,0.03905997,0.03901095,0.02967601,0.0277144,0.01715082,0.01127082,0.01234978,0.01282934,0.01374875,0.01427735,0.01037326,0.00834404,0.00842779,0.00446195,0.00481964,0.00224336,0.00180286,0.00184788,0.00119475,0.00081191,4.8,1.94,3.3,1.55
915,9080.111331,1168.180806,0.06645304,0.028502443,3696.230666,710.448215,4367.731061,281.5622157,1.217124115,0.990598978,139.6748311,-95.73875974,40.14724233,113.9379262,15.31647012,-13.15154319,7.872339456,64.56414725,10.13041213,-14.73574056,10.28275371,50.49026181,5.913818636,-12.15189902,6.863709482,28.47930541,6.410095263,-18.78382177,5.700710686,12.50957501,5.497392778,-12.26555182,5.501348231,6.085989009,6.351057809,-5.359385913,6.338810692,0.317111791,0.084536889,0.09849831,0.12156195,0.10503424,0.07143801,0.05150276,0.05364616,0.01979791,0.02579664,0.0225665,0.02508364,0.03271388,0.03638166,0.03014281,0.03390444,0.03631807,0.03600867,0.03790857,0.05002938,0.06006026,0.06327927,0.06428009,0.08491442,0.08997404,0.0870588,0.09849831,0.12156195,0.10503424,0.07143801,0.05150276,0.05364616,0.01979791,0.02579664,0.0225665,0.02508364,0.03271388,0.03638166,0.03014281,0.03390444,0.03631807,0.03600867,0.03790857,0.05002938,0.06006026,0.06327927,0.06428009,0.08491442,0.08997404,0.0870588,5,1.9,5.2,1.54
921,6525.947281,1750.805831,0.069397319,0.030686166,2954.831725,768.9394923,3446.643325,495.0218735,1.433117681,1.117616454,123.046875,-91.65208068,37.55958184,143.611307,19.83005391,-38.58196596,12.53045855,45.00824038,9.889029082,-25.71837955,9.008670777,30.05322761,8.746601599,-12.65291804,8.996389899,21.5174405,8.716577891,-6.424343895,8.257890894,13.39081432,8.406872125,-4.453788935,7.416030863,4.017923514,6.729853954,-1.943354872,6.262456875,0.300155963,0.084671653,0.09677072,0.07615735,0.05606214,0.06250058,0.03743806,0.05158443,0.0498387,0.0551306,0.06237688,0.04674105,0.0503589,0.04669515,0.0497531,0.04441971,0.05351224,0.04707647,0.04365936,0.05845595,0.05491509,0.05828037,0.05611603,0.0572689,0.05485736,0.04519191,0.09677072,0.07615735,0.05606214,0.06250058,0.03743806,0.05158443,0.0498387,0.0551306,0.06237688,0.04674105,0.0503589,0.04669515,0.0497531,0.04441971,0.05351224,0.04707647,0.04365936,0.05845595,0.05491509,0.05828037,0.05611603,0.0572689,0.05485736,0.04519191,5.9,1.14,6.1,1.3
924,3670.170434,2589.825639,0.036146156,0.029715022,1795.03759,999.1151689,2721.701132,900.5804047,1.5741648,1.808787637,147.65625,-176.5720326,87.65191752,169.4124738,38.31506006,-5.84003291,27.17963695,30.27888289,20.18673624,-3.91634235,17.36863081,25.34422585,13.96514469,-1.931865293,12.58570614,14.67604488,12.88201202,-2.973230469,10.59413812,5.020772349,9.36425077,-2.161758082,8.414264475,2.186190945,8.189728304,0.971226362,7.578714407,0.234065509,0.100323429,0.10371214,0.07874145,0.06613765,0.06818118,0.03954157,0.04293446,0.03694575,0.04414127,0.03199965,0.03635047,0.03556384,0.02567413,0.02788232,0.02417763,0.0230687,0.02186003,0.01823448,0.02029604,0.0205721,0.01819169,0.01915428,0.02043424,0.02214406,0.01919246,0.10371214,0.07874145,0.06613765,0.06818118,0.03954157,0.04293446,0.03694575,0.04414127,0.03199965,0.03635047,0.03556384,0.02567413,0.02788232,0.02417763,0.0230687,0.02186003,0.01823448,0.02029604,0.0205721,0.01819169,0.01915428,0.02043424,0.02214406,0.01919246,5.4,1.8,6.2,1.4
925,1958.672147,356.1311084,0.025790414,0.009845881,984.3189729,203.8866973,1283.131184,179.9288722,1.006706425,0.556065063,117.4538352,-231.8026956,25.8306383,239.8912797,13.5842252,-33.04318589,11.92408256,5.67770437,12.11714479,28.91317231,11.68441491,16.8977444,8.315192064,4.336456307,7.454890328,1.962834955,6.258066386,-0.33995114,5.759410785,-4.215301029,6.004847669,3.230827934,6.276817882,2.604211311,6.800919728,-2.350483347,7.219415421,0.210608801,0.03669418,0.09665194,0.08023226,0.07395116,0.06495374,0.03390215,0.04940163,0.02331576,0.04301975,0.0210384,0.02338592,0.03989788,0.03450323,0.04654595,0.04183966,0.01578178,0.02101326,0.01248845,0.00681828,0.00127465,0.00107071,0.00020516,0.00018441,0.00014954,0.00013559,0.09665194,0.08023226,0.07395116,0.06495374,0.03390215,0.04940163,0.02331576,0.04301975,0.0210384,0.02338592,0.03989788,0.03450323,0.04654595,0.04183966,0.01578178,0.02101326,0.01248845,0.00681828,0.00127465,0.00107071,0.00020516,0.00018441,0.00014954,0.00013559,4.9,1.51,5.7,1.62
926,847.9932924,559.4414783,0.015193823,0.009511321,603.9327181,342.4006016,980.6294118,277.7956872,1.038953746,0.652198974,126.0480183,-286.4187736,42.11595818,186.7809487,28.53389014,41.57692003,21.32319662,-1.597210581,18.93817688,-0.05728831,16.3877958,-4.724736799,14.45072793,-6.554158036,16.6209698,-10.95093641,16.80109499,-12.97234336,15.93389285,-6.267954367,14.32342861,-0.711067028,11.53033707,1.696736142,10.36188102,4.27626111,8.010104077,0.20075307,0.08223951,0.11608886,0.02998027,0.02439036,0.03588805,0.04862785,0.08747872,0.0352232,0.02410663,0.01717346,0.00466179,0.01045408,0.00475674,0.00513468,0.0011818,0.00160238,0.00100536,0.00053226,0.00093239,0.00090539,0.00054741,0.00033393,0.0003124,0.00039879,0.00057951,0.11608886,0.02998027,0.02439036,0.03588805,0.04862785,0.08747872,0.0352232,0.02410663,0.01717346,0.00466179,0.01045408,0.00475674,0.00513468,0.0011818,0.00160238,0.00100536,0.00053226,0.00093239,0.00090539,0.00054741,0.00033393,0.0003124,0.00039879,0.00057951,4,1.61,5.5,1.02
928,5646.018072,2500.883371,0.066855131,0.045428446,2690.190463,1137.733438,3143.540391,769.9251721,1.272757267,0.598269403,120.1853198,-188.3422758,32.21565535,149.8784597,26.25032586,-38.67619703,13.45491029,48.62011862,9.952810495,-10.56153551,10.92788956,23.3563559,11.27749215,-14.65395277,10.41103598,14.990972,9.17358117,-14.34479091,10.69134597,-6.44149378,10.94686468,-7.423199309,8.290226807,4.984533752,6.545146674,2.021191465,6.899666785,0.146204847,0.042966436,0.05248964,0.02903317,0.01989893,0.03541371,0.02969021,0.03523749,0.02567472,0.01300483,0.01039966,0.01311505,0.02049595,0.01794211,0.02047438,0.00878068,0.01934499,0.0295493,0.01600264,0.03782536,0.01953875,0.01807718,0.01695223,0.02047041,0.02062368,0.01859617,0.05248964,0.02903317,0.01989893,0.03541371,0.02969021,0.03523749,0.02567472,0.01300483,0.01039966,0.01311505,0.02049595,0.01794211,0.02047438,0.00878068,0.01934499,0.0295493,0.01600264,0.03782536,0.01953875,0.01807718,0.01695223,0.02047041,0.02062368,0.01859617,5,1.95,4,1.79
931,5382.634634,817.153081,0.078371721,0.034314254,2762.897138,555.1106597,2656.020125,234.2882439,1.321510764,0.901360322,97.50884434,-99.42530846,37.93462006,143.8086237,13.87531698,-69.42993571,14.02181018,63.65219392,8.558023956,-1.224466739,10.40683227,19.14854206,8.839721695,3.436441605,6.940626364,7.695740161,6.247505464,2.606457998,6.257765392,3.701982224,5.828996953,2.258491256,5.432695807,-4.821292472,5.470030852,-1.077912997,5.406181154,0.323233825,0.091910552,0.06377156,0.1202791,0.07314653,0.05681404,0.0304167,0.02972503,0.02844987,0.03171744,0.03743726,0.02810033,0.04085063,0.03764889,0.05859047,0.05304215,0.08192433,0.07600678,0.07695463,0.09805148,0.09778834,0.07760758,0.06068929,0.05009644,0.02634436,0.01244053,0.06377156,0.1202791,0.07314653,0.05681404,0.0304167,0.02972503,0.02844987,0.03171744,0.03743726,0.02810033,0.04085063,0.03764889,0.05859047,0.05304215,0.08192433,0.07600678,0.07695463,0.09805148,0.09778834,0.07760758,0.06068929,0.05009644,0.02634436,0.01244053,6.3,2.19,6.5,1.75
932,3134.110807,1429.799966,0.045558315,0.031005011,1668.904777,734.4778173,2142.152091,669.7253725,1.17598716,0.943305281,99.38401442,-216.7807525,50.81470817,182.2285144,28.39134129,-30.37476882,21.77941125,26.81149822,22.03602734,8.873853857,20.26521591,12.57604682,11.20883524,-4.149775881,9.88087394,5.710371727,8.737517236,-5.764615057,9.880221696,-0.085516492,8.940336758,-5.462100526,7.678488844,-7.883110229,9.182660595,-0.510294156,7.553528846,0.162153059,0.05604825,0.02637251,0.05033434,0.05225698,0.0622157,0.02568886,0.04766191,0.02119665,0.02639341,0.02012187,0.01751152,0.0250244,0.01876163,0.02734333,0.02324327,0.03174517,0.02352511,0.01430366,0.02107332,0.01656766,0.01371656,0.0069222,0.00879055,0.0063764,0.00456937,0.02637251,0.05033434,0.05225698,0.0622157,0.02568886,0.04766191,0.02119665,0.02639341,0.02012187,0.01751152,0.0250244,0.01876163,0.02734333,0.02324327,0.03174517,0.02352511,0.01430366,0.02107332,0.01656766,0.01371656,0.0069222,0.00879055,0.0063764,0.00456937,4.5,1.36,4.9,1.76
934,4821.795184,1743.476117,0.042381454,0.023479193,2200.026423,736.9083229,2855.379251,547.7489925,1.277528478,1.051716758,117.4538352,-79.86645784,58.75889825,156.8112712,21.76839617,-37.38464555,17.97250342,60.59945275,16.19799621,-7.421994689,20.62690029,29.46700894,9.869662862,-8.296655783,10.20747733,10.34835775,10.69994295,-1.112573026,9.361595928,9.200200158,8.397754819,3.876523739,9.197228891,4.194087877,7.211620154,1.755169494,6.713795409,0.416342875,0.093198628,0.12531866,0.16291882,0.11177419,0.09914824,0.05106558,0.07278864,0.07638845,0.07332483,0.05611726,0.04698647,0.04779441,0.05855948,0.06584197,0.06132795,0.06536677,0.06727755,0.06613979,0.07104438,0.07154612,0.07066679,0.06669688,0.06385143,0.05349779,0.02981359,0.12531866,0.16291882,0.11177419,0.09914824,0.05106558,0.07278864,0.07638845,0.07332483,0.05611726,0.04698647,0.04779441,0.05855948,0.06584197,0.06132795,0.06536677,0.06727755,0.06613979,0.07104438,0.07154612,0.07066679,0.06669688,0.06385143,0.05349779,0.02981359,6.2,1.78,6.4,1.62
936,4470.046494,1932.536073,0.034646192,0.031321354,2115.664659,881.7094648,2700.546812,581.5753397,1.264022325,0.908557595,97.50884434,-103.9226587,40.45524451,160.0284023,24.43480909,-45.32180344,22.30534233,51.86618705,17.99161485,-5.290289878,14.83271732,25.5053581,11.30490356,1.180292675,10.95629686,15.95447439,8.688975482,6.010747668,8.845270219,7.299609567,8.037775981,4.358937082,8.085380547,4.741623025,6.844003914,9.672219852,5.826912362,0.373502685,0.064515416,0.18410108,0.11809631,0.06733467,0.05463775,0.0320634,0.04588847,0.03887706,0.05568262,0.03736955,0.04671519,0.05197909,0.03572382,0.06209833,0.04566606,0.0592813,0.06244354,0.06264567,0.06077301,0.06100366,0.05906085,0.04982496,0.04374657,0.03647404,0.01976688,0.18410108,0.11809631,0.06733467,0.05463775,0.0320634,0.04588847,0.03887706,0.05568262,0.03736955,0.04671519,0.05197909,0.03572382,0.06209833,0.04566606,0.0592813,0.06244354,0.06264567,0.06077301,0.06100366,0.05906085,0.04982496,0.04374657,0.03647404,0.01976688,5.4,1.56,4.7,1.68
